"ID","items","support","transIdenticalToItemsets","count"
"532","{COMP6320,COMP8100,COMP8180,COMP8400}",0.120996441281139,0,34
"533","{COMP6320,COMP8110,COMP8180,COMP8400}",0.120996441281139,0,34
"11","{COMP8320,COMP8400}",0.117437722419929,0,33
"13","{COMP6330,COMP8400}",0.117437722419929,0,33
"18","{COMP6430,COMP8110}",0.117437722419929,0,33
"32","{COMP6461,COMP8100}",0.117437722419929,0,33
"46","{COMP6490,COMP8190}",0.117437722419929,0,33
"56","{COMP8180,COMP8800}",0.117437722419929,0,33
"69","{COMP6340,COMP8440}",0.117437722419929,0,33
"79","{COMP6700,COMP8180}",0.117437722419929,0,33
"83","{COMP6311,COMP6466}",0.117437722419929,0,33
"84","{COMP6240,COMP6311}",0.117437722419929,0,33
"118","{COMP6463,COMP8440}",0.117437722419929,0,33
"226","{COMP8400,COMP8420,COMP8800}",0.117437722419929,0,33
"251","{COMP6240,COMP6700,COMP8110}",0.117437722419929,0,33
"252","{COMP6240,COMP6700,COMP8400}",0.117437722419929,0,33
"254","{COMP6700,COMP8173,COMP8400}",0.117437722419929,0,33
"289","{COMP6490,COMP8110,COMP8180}",0.117437722419929,0,33
"298","{COMP6390,COMP6467,COMP8420}",0.117437722419929,0,33
"300","{COMP6467,COMP8420,COMP8440}",0.117437722419929,0,33
"348","{COMP6240,COMP6320,COMP8400}",0.117437722419929,0,33
"363","{COMP6240,COMP8100,COMP8420}",0.117437722419929,0,33
"375","{COMP6320,COMP6390,COMP8100}",0.117437722419929,0,33
"392","{COMP6390,COMP8173,COMP8180}",0.117437722419929,0,33
"416","{COMP6390,COMP8180,COMP8420}",0.117437722419929,0,33
"471","{COMP6700,COMP8100,COMP8400,COMP8440}",0.117437722419929,0,33
"477","{COMP6311,COMP8100,COMP8180,COMP8400}",0.117437722419929,0,33
"478","{COMP6311,COMP8110,COMP8180,COMP8400}",0.117437722419929,0,33
"510","{COMP6240,COMP6390,COMP8100,COMP8110}",0.117437722419929,0,33
"513","{COMP6240,COMP8100,COMP8110,COMP8440}",0.117437722419929,0,33
"517","{COMP6240,COMP8100,COMP8400,COMP8420}",0.117437722419929,0,33
"523","{COMP6320,COMP8110,COMP8173,COMP8400}",0.117437722419929,0,33
"538","{COMP6390,COMP8173,COMP8400,COMP8420}",0.117437722419929,0,33
"553","{COMP8110,COMP8173,COMP8180,COMP8420}",0.117437722419929,0,33
"554","{COMP8173,COMP8180,COMP8400,COMP8420}",0.117437722419929,0,33
"567","{COMP6390,COMP8180,COMP8400,COMP8440}",0.117437722419929,0,33
"598","{COMP6240,COMP8100,COMP8110,COMP8400,COMP8440}",0.117437722419929,0,33
"605","{COMP8110,COMP8173,COMP8400,COMP8420,COMP8440}",0.117437722419929,0,33
"607","{COMP8100,COMP8173,COMP8180,COMP8400,COMP8440}",0.117437722419929,0,33
"628","{COMP8100,COMP8110,COMP8180,COMP8400,COMP8420,COMP8440}",0.117437722419929,0,33
"1","{COMP8100,COMP8120}",0.113879003558719,0,32
"2","{COMP8110,COMP8120}",0.113879003558719,0,32
"9","{COMP8320,COMP8420}",0.113879003558719,0,32
"10","{COMP8110,COMP8320}",0.113879003558719,0,32
"31","{COMP6461,COMP8420}",0.113879003558719,0,32
"38","{COMP8100,COMP8200}",0.113879003558719,0,32
"54","{COMP6390,COMP8800}",0.113879003558719,0,32
"67","{COMP6340,COMP8173}",0.113879003558719,0,32
"97","{COMP6490,COMP8440}",0.113879003558719,0,32
"197","{COMP6461,COMP8110,COMP8400}",0.113879003558719,0,32
"200","{COMP8100,COMP8200,COMP8800}",0.113879003558719,0,32
"203","{COMP8200,COMP8400,COMP8420}",0.113879003558719,0,32
"214","{COMP6490,COMP8190,COMP8400}",0.113879003558719,0,32
"232","{COMP8110,COMP8440,COMP8790}",0.113879003558719,0,32
"247","{COMP6340,COMP8180,COMP8400}",0.113879003558719,0,32
"253","{COMP6700,COMP8110,COMP8173}",0.113879003558719,0,32
"261","{COMP6700,COMP8110,COMP8420}",0.113879003558719,0,32
"286","{COMP6490,COMP8110,COMP8420}",0.113879003558719,0,32
"288","{COMP6490,COMP8100,COMP8180}",0.113879003558719,0,32
"315","{COMP6463,COMP8110,COMP8173}",0.113879003558719,0,32
"318","{COMP6390,COMP6463,COMP8110}",0.113879003558719,0,32
"331","{COMP6240,COMP6466,COMP8400}",0.113879003558719,0,32
"355","{COMP6240,COMP6390,COMP8180}",0.113879003558719,0,32
"390","{COMP6390,COMP8173,COMP8440}",0.113879003558719,0,32
"448","{COMP8200,COMP8400,COMP8420,COMP8800}",0.113879003558719,0,32
"456","{COMP8100,COMP8110,COMP8190,COMP8400}",0.113879003558719,0,32
"461","{COMP8110,COMP8180,COMP8400,COMP8790}",0.113879003558719,0,32
"490","{COMP6467,COMP8100,COMP8400,COMP8420}",0.113879003558719,0,32
"505","{COMP6466,COMP8110,COMP8180,COMP8400}",0.113879003558719,0,32
"526","{COMP6320,COMP6390,COMP8110,COMP8400}",0.113879003558719,0,32
"562","{COMP6390,COMP8100,COMP8420,COMP8440}",0.113879003558719,0,32
"566","{COMP6390,COMP8110,COMP8180,COMP8440}",0.113879003558719,0,32
"597","{COMP6240,COMP6390,COMP8100,COMP8110,COMP8400}",0.113879003558719,0,32
"626","{COMP8100,COMP8110,COMP8173,COMP8180,COMP8400,COMP8440}",0.113879003558719,0,32
"5","{COMP8110,COMP8780}",0.110320284697509,0,31
"21","{COMP6433,COMP8110}",0.110320284697509,0,31
"53","{COMP8173,COMP8800}",0.110320284697509,0,31
"93","{COMP6240,COMP6490}",0.110320284697509,0,31
"95","{COMP6490,COMP8173}",0.110320284697509,0,31
"178","{COMP8100,COMP8110,COMP8120}",0.110320284697509,0,31
"188","{COMP8110,COMP8150,COMP8400}",0.110320284697509,0,31
"189","{COMP6341,COMP8100,COMP8180}",0.110320284697509,0,31
"208","{COMP6464,COMP8110,COMP8420}",0.110320284697509,0,31
"211","{COMP6464,COMP8100,COMP8110}",0.110320284697509,0,31
"216","{COMP8190,COMP8400,COMP8440}",0.110320284697509,0,31
"219","{COMP8110,COMP8180,COMP8190}",0.110320284697509,0,31
"240","{COMP6340,COMP8110,COMP8173}",0.110320284697509,0,31
"244","{COMP6340,COMP8110,COMP8440}",0.110320284697509,0,31
"245","{COMP6340,COMP8100,COMP8180}",0.110320284697509,0,31
"255","{COMP6390,COMP6700,COMP8100}",0.110320284697509,0,31
"263","{COMP6700,COMP8110,COMP8180}",0.110320284697509,0,31
"264","{COMP6700,COMP8180,COMP8400}",0.110320284697509,0,31
"271","{COMP6311,COMP8110,COMP8440}",0.110320284697509,0,31
"273","{COMP6311,COMP8400,COMP8420}",0.110320284697509,0,31
"285","{COMP6490,COMP8400,COMP8440}",0.110320284697509,0,31
"296","{COMP6320,COMP6467,COMP8110}",0.110320284697509,0,31
"316","{COMP6463,COMP8173,COMP8400}",0.110320284697509,0,31
"320","{COMP6463,COMP8400,COMP8440}",0.110320284697509,0,31
"332","{COMP6320,COMP6466,COMP8400}",0.110320284697509,0,31
"380","{COMP6320,COMP8180,COMP8420}",0.110320284697509,0,31
"460","{COMP8100,COMP8180,COMP8400,COMP8790}",0.110320284697509,0,31
"466","{COMP6240,COMP6700,COMP8110,COMP8400}",0.110320284697509,0,31
"467","{COMP6700,COMP8110,COMP8173,COMP8400}",0.110320284697509,0,31
"468","{COMP6390,COMP6700,COMP8100,COMP8400}",0.110320284697509,0,31
"470","{COMP6700,COMP8100,COMP8110,COMP8440}",0.110320284697509,0,31
"473","{COMP6700,COMP8110,COMP8400,COMP8420}",0.110320284697509,0,31
"480","{COMP6390,COMP6490,COMP8110,COMP8400}",0.110320284697509,0,31
"483","{COMP6490,COMP8110,COMP8180,COMP8400}",0.110320284697509,0,31
"488","{COMP6390,COMP6467,COMP8400,COMP8420}",0.110320284697509,0,31
"489","{COMP6467,COMP8400,COMP8420,COMP8440}",0.110320284697509,0,31
"504","{COMP6466,COMP8100,COMP8180,COMP8400}",0.110320284697509,0,31
"525","{COMP6320,COMP6390,COMP8100,COMP8400}",0.110320284697509,0,31
"527","{COMP6320,COMP8180,COMP8400,COMP8420}",0.110320284697509,0,31
"536","{COMP6390,COMP8173,COMP8400,COMP8440}",0.110320284697509,0,31
"539","{COMP6390,COMP8110,COMP8173,COMP8180}",0.110320284697509,0,31
"610","{COMP8110,COMP8173,COMP8180,COMP8400,COMP8420}",0.110320284697509,0,31
"613","{COMP6390,COMP8100,COMP8400,COMP8420,COMP8440}",0.110320284697509,0,31
"616","{COMP6390,COMP8110,COMP8180,COMP8400,COMP8440}",0.110320284697509,0,31
"3","{COMP8420,COMP8780}",0.106761565836299,0,30
"4","{COMP8100,COMP8780}",0.106761565836299,0,30
"12","{COMP6330,COMP8110}",0.106761565836299,0,30
"20","{COMP6433,COMP8100}",0.106761565836299,0,30
"66","{COMP6240,COMP6340}",0.106761565836299,0,30
"85","{COMP6311,COMP6390}",0.106761565836299,0,30
"113","{COMP6463,COMP6466}",0.106761565836299,0,30
"114","{COMP6240,COMP6463}",0.106761565836299,0,30
"179","{COMP6320,COMP8400,COMP8620}",0.106761565836299,0,30
"180","{COMP6430,COMP8100,COMP8110}",0.106761565836299,0,30
"185","{COMP8150,COMP8180,COMP8400}",0.106761565836299,0,30
"187","{COMP8100,COMP8150,COMP8400}",0.106761565836299,0,30
"190","{COMP6341,COMP8110,COMP8180}",0.106761565836299,0,30
"207","{COMP6464,COMP8100,COMP8420}",0.106761565836299,0,30
"225","{COMP8110,COMP8420,COMP8800}",0.106761565836299,0,30
"227","{COMP8110,COMP8180,COMP8800}",0.106761565836299,0,30
"228","{COMP8180,COMP8400,COMP8800}",0.106761565836299,0,30
"233","{COMP8400,COMP8440,COMP8790}",0.106761565836299,0,30
"242","{COMP6340,COMP6390,COMP8400}",0.106761565836299,0,30
"243","{COMP6340,COMP8100,COMP8440}",0.106761565836299,0,30
"272","{COMP6311,COMP8400,COMP8440}",0.106761565836299,0,30
"281","{COMP6240,COMP6490,COMP8400}",0.106761565836299,0,30
"302","{COMP6467,COMP8180,COMP8420}",0.106761565836299,0,30
"306","{COMP6467,COMP8100,COMP8180}",0.106761565836299,0,30
"317","{COMP6390,COMP6463,COMP8420}",0.106761565836299,0,30
"321","{COMP6463,COMP8180,COMP8420}",0.106761565836299,0,30
"334","{COMP6390,COMP6466,COMP8100}",0.106761565836299,0,30
"350","{COMP6240,COMP8100,COMP8173}",0.106761565836299,0,30
"372","{COMP6320,COMP8100,COMP8173}",0.106761565836299,0,30
"453","{COMP6464,COMP8110,COMP8400,COMP8420}",0.106761565836299,0,30
"454","{COMP6464,COMP8100,COMP8110,COMP8400}",0.106761565836299,0,30
"457","{COMP8100,COMP8110,COMP8400,COMP8800}",0.106761565836299,0,30
"463","{COMP6340,COMP8100,COMP8110,COMP8180}",0.106761565836299,0,30
"464","{COMP6340,COMP8110,COMP8180,COMP8400}",0.106761565836299,0,30
"481","{COMP6490,COMP8110,COMP8400,COMP8420}",0.106761565836299,0,30
"482","{COMP6490,COMP8100,COMP8180,COMP8400}",0.106761565836299,0,30
"487","{COMP6320,COMP6467,COMP8110,COMP8400}",0.106761565836299,0,30
"493","{COMP6463,COMP8110,COMP8173,COMP8400}",0.106761565836299,0,30
"495","{COMP6390,COMP6463,COMP8110,COMP8400}",0.106761565836299,0,30
"496","{COMP6463,COMP8180,COMP8400,COMP8420}",0.106761565836299,0,30
"507","{COMP6240,COMP8100,COMP8173,COMP8400}",0.106761565836299,0,30
"509","{COMP6240,COMP6390,COMP8180,COMP8400}",0.106761565836299,0,30
"528","{COMP6320,COMP8100,COMP8110,COMP8420}",0.106761565836299,0,30
"537","{COMP6390,COMP8110,COMP8173,COMP8420}",0.106761565836299,0,30
"540","{COMP6390,COMP8173,COMP8180,COMP8400}",0.106761565836299,0,30
"544","{COMP8100,COMP8173,COMP8420,COMP8440}",0.106761565836299,0,30
"563","{COMP6390,COMP8110,COMP8420,COMP8440}",0.106761565836299,0,30
"565","{COMP6390,COMP8100,COMP8180,COMP8440}",0.106761565836299,0,30
"571","{COMP6390,COMP8180,COMP8400,COMP8420}",0.106761565836299,0,30
"595","{COMP6700,COMP8100,COMP8110,COMP8400,COMP8440}",0.106761565836299,0,30
"596","{COMP6311,COMP8100,COMP8110,COMP8180,COMP8400}",0.106761565836299,0,30
"615","{COMP6390,COMP8100,COMP8180,COMP8400,COMP8440}",0.106761565836299,0,30
"7","{COMP6331,COMP8400}",0.103202846975089,0,29
"8","{COMP6365,COMP8400}",0.103202846975089,0,29
"15","{COMP8420,COMP8620}",0.103202846975089,0,29
"37","{COMP8180,COMP8200}",0.103202846975089,0,29
"65","{COMP6311,COMP6340}",0.103202846975089,0,29
"103","{COMP6466,COMP6467}",0.103202846975089,0,29
"105","{COMP6467,COMP8173}",0.103202846975089,0,29
"181","{COMP6430,COMP8100,COMP8400}",0.103202846975089,0,29
"182","{COMP6430,COMP8110,COMP8400}",0.103202846975089,0,29
"191","{COMP6341,COMP8180,COMP8400}",0.103202846975089,0,29
"195","{COMP6461,COMP8400,COMP8420}",0.103202846975089,0,29
"196","{COMP6461,COMP8100,COMP8400}",0.103202846975089,0,29
"199","{COMP8180,COMP8200,COMP8800}",0.103202846975089,0,29
"204","{COMP8100,COMP8110,COMP8200}",0.103202846975089,0,29
"205","{COMP8100,COMP8200,COMP8400}",0.103202846975089,0,29
"215","{COMP8110,COMP8190,COMP8440}",0.103202846975089,0,29
"224","{COMP6390,COMP8400,COMP8800}",0.103202846975089,0,29
"241","{COMP6340,COMP6390,COMP8110}",0.103202846975089,0,29
"268","{COMP6311,COMP6466,COMP8400}",0.103202846975089,0,29
"269","{COMP6240,COMP6311,COMP8110}",0.103202846975089,0,29
"270","{COMP6311,COMP8100,COMP8440}",0.103202846975089,0,29
"295","{COMP6320,COMP6467,COMP8100}",0.103202846975089,0,29
"307","{COMP6467,COMP8110,COMP8180}",0.103202846975089,0,29
"312","{COMP6463,COMP6466,COMP8400}",0.103202846975089,0,29
"313","{COMP6240,COMP6463,COMP8400}",0.103202846975089,0,29
"322","{COMP6463,COMP8100,COMP8420}",0.103202846975089,0,29
"330","{COMP6240,COMP6466,COMP8110}",0.103202846975089,0,29
"333","{COMP6390,COMP6466,COMP8420}",0.103202846975089,0,29
"335","{COMP6390,COMP6466,COMP8110}",0.103202846975089,0,29
"337","{COMP6466,COMP8420,COMP8440}",0.103202846975089,0,29
"349","{COMP6240,COMP8173,COMP8440}",0.103202846975089,0,29
"353","{COMP6240,COMP6390,COMP8440}",0.103202846975089,0,29
"354","{COMP6240,COMP6390,COMP8420}",0.103202846975089,0,29
"359","{COMP6240,COMP8420,COMP8440}",0.103202846975089,0,29
"378","{COMP6320,COMP8420,COMP8440}",0.103202846975089,0,29
"447","{COMP6341,COMP8100,COMP8110,COMP8400}",0.103202846975089,0,29
"449","{COMP8100,COMP8110,COMP8200,COMP8800}",0.103202846975089,0,29
"450","{COMP8100,COMP8200,COMP8400,COMP8800}",0.103202846975089,0,29
"452","{COMP6464,COMP8100,COMP8400,COMP8420}",0.103202846975089,0,29
"455","{COMP8100,COMP8180,COMP8190,COMP8400}",0.103202846975089,0,29
"458","{COMP8110,COMP8400,COMP8440,COMP8790}",0.103202846975089,0,29
"474","{COMP6700,COMP8110,COMP8180,COMP8400}",0.103202846975089,0,29
"486","{COMP6320,COMP6467,COMP8100,COMP8400}",0.103202846975089,0,29
"494","{COMP6390,COMP6463,COMP8400,COMP8420}",0.103202846975089,0,29
"500","{COMP6390,COMP6466,COMP8400,COMP8420}",0.103202846975089,0,29
"503","{COMP6466,COMP8100,COMP8110,COMP8180}",0.103202846975089,0,29
"516","{COMP6240,COMP8100,COMP8110,COMP8420}",0.103202846975089,0,29
"524","{COMP6320,COMP6390,COMP8100,COMP8110}",0.103202846975089,0,29
"535","{COMP6390,COMP8110,COMP8173,COMP8440}",0.103202846975089,0,29
"594","{COMP8100,COMP8110,COMP8180,COMP8400,COMP8790}",0.103202846975089,0,29
"599","{COMP6240,COMP8100,COMP8110,COMP8400,COMP8420}",0.103202846975089,0,29
"601","{COMP6320,COMP8100,COMP8110,COMP8400,COMP8420}",0.103202846975089,0,29
"602","{COMP6320,COMP8100,COMP8110,COMP8180,COMP8400}",0.103202846975089,0,29
"604","{COMP8100,COMP8173,COMP8400,COMP8420,COMP8440}",0.103202846975089,0,29
"614","{COMP6390,COMP8100,COMP8110,COMP8180,COMP8440}",0.103202846975089,0,29
"627","{COMP6390,COMP8100,COMP8110,COMP8180,COMP8400,COMP8440}",0.103202846975089,0,29
